Frequency,Channel A,Channel B
(ms),(V),(V)

27.65417484,1.58433800,0.87044780
27.65918284,1.58433800,0.87044780
27.66419083,1.58433800,0.87044780
27.66919883,1.58433800,0.87044780
27.67420683,1.58433800,0.94949560
27.67921483,1.58433800,0.94949560
27.68422283,1.58433800,0.94949560
27.68923083,1.58433800,0.94949560
27.69423883,1.58433800,1.02854300
27.69924683,1.58433800,1.02854300
27.70425483,1.66369300,1.10789900
27.70926283,1.66369300,1.02854300
27.71427083,1.66369300,1.10789900
27.71927883,1.66369300,1.10789900
27.72428683,1.66369300,1.10789900
27.72929483,1.66369300,1.18694600
27.73430283,1.66369300,1.18694600
27.73931083,1.66369300,1.18694600
27.74431883,1.66369300,1.18694600
27.74932683,1.66369300,1.18694600
27.75433483,1.66369300,1.26599400
27.75934283,1.66369300,1.26599400
27.76435083,1.74304900,1.34504200
27.76935883,1.74304900,1.34504200
27.77436683,1.74304900,1.34504200
27.77937483,1.74304900,1.34504200
27.78438283,1.66369300,1.42439700
27.78939083,1.74304900,1.42439700
27.79439883,1.74304900,1.42439700
27.79940683,1.74304900,1.42439700
27.80441483,1.74304900,1.42439700
27.80942283,1.74304900,1.50344500
27.81443083,1.74304900,1.50344500
27.81943883,1.74304900,1.50344500
27.82444683,1.74304900,1.50344500
27.82945483,1.74304900,1.58249300
27.83446283,1.82209600,1.50344500
27.83947083,1.82209600,1.58249300
27.84447883,1.82209600,1.58249300
27.84948683,1.82209600,1.66184800
27.85449483,1.82209600,1.66184800
27.85950283,1.82209600,1.66184800
27.86451083,1.82209600,1.66184800
27.86951883,1.90145200,1.74089600
27.87452683,1.82209600,1.74089600
27.87953483,1.82209600,1.74089600
27.88454283,1.90145200,1.81994300
27.88955083,1.82209600,1.81994300
27.89455883,1.82209600,1.81994300
27.89956682,1.90145200,1.81994300
27.90457482,1.90145200,1.81994300
27.90958282,1.90145200,1.89899100
27.91459082,1.90145200,1.89899100
27.91959882,1.90145200,1.89899100
27.92460682,1.90145200,1.89899100
27.92961482,1.90145200,1.89899100
27.93462282,1.90145200,1.97834600
27.93963082,1.90145200,1.97834600
27.94463882,1.90145200,1.97834600
27.94964682,1.90145200,1.97834600
27.95465482,1.90145200,2.05739400
27.95966282,1.90145200,2.05739400
27.96467082,1.98050000,2.05739400
27.96967882,1.98050000,2.13644200
27.97468682,1.98050000,2.13644200
27.97969482,1.98050000,2.13644200
27.98470282,1.98050000,2.13644200
27.98971082,1.98050000,2.13644200
27.99471882,1.98050000,2.21579700
27.99972682,1.98050000,2.21579700
28.00473482,1.98050000,2.21579700
28.00974282,1.98050000,2.21579700
28.01475082,1.98050000,2.29484500
28.01975882,1.98050000,2.29484500
28.02476682,1.98050000,2.29484500
28.02977482,2.05985500,2.37389300
28.03478282,2.05985500,2.29484500
28.03979082,2.05985500,2.37389300
28.04479882,2.05985500,2.37389300
28.04980682,2.05985500,2.37389300
28.05481482,2.05985500,2.37389300
28.05982282,2.05985500,2.45294000
28.06483082,2.05985500,2.45294000
28.06983882,2.13921000,2.45294000
28.07484682,2.13921000,2.45294000
28.07985482,2.05985500,2.53229600
28.08486282,2.13921000,2.53229600
28.08987082,2.13921000,2.53229600
28.09487882,2.13921000,2.61134400
28.09988682,2.05985500,2.53229600
28.10489482,2.13921000,2.61134400
28.10990282,2.13921000,2.61134400
28.11491082,2.13921000,2.61134400
28.11991882,2.13921000,2.69039100
28.12492682,2.13921000,2.61134400
28.12993482,2.13921000,2.69039100
28.13494282,2.21825800,2.69039100
28.13995081,2.13921000,2.76974700
28.14495881,2.13921000,2.76974700
28.14996681,2.13921000,2.76974700
28.15497481,2.21825800,2.76974700
28.15998281,2.13921000,2.84879400
28.16499081,2.21825800,2.84879400
28.16999881,2.21825800,2.84879400
28.17500681,2.21825800,2.84879400
28.18001481,2.13921000,2.84879400
28.18502281,2.21825800,2.92784200
28.19003081,2.21825800,2.92784200
28.19503881,2.21825800,2.92784200
28.20004681,2.21825800,2.92784200
28.20505481,2.21825800,2.92784200
28.21006281,2.29761300,3.00689000
28.21507081,2.29761300,3.00689000
28.22007881,2.29761300,3.08624500
28.22508681,2.29761300,3.00689000
28.23009481,2.29761300,3.08624500
28.23510281,2.29761300,3.08624500
28.24011081,2.29761300,3.08624500
28.24511881,2.29761300,3.16529300
28.25012681,2.29761300,3.16529300
28.25513481,2.37666100,3.16529300
28.26014281,2.37666100,3.16529300
28.26515081,2.37666100,3.16529300
28.27015881,2.29761300,3.16529300
28.27516681,2.37666100,3.24434000
28.28017481,2.37666100,3.24434000
28.28518281,2.37666100,3.24434000
28.29019081,2.37666100,3.24434000
28.29519881,2.37666100,3.32369600
28.30020681,2.37666100,3.32369600
28.30521481,2.37666100,3.32369600
28.31022281,2.37666100,3.32369600
28.31523081,2.37666100,3.40274400
28.32023881,2.37666100,3.40274400
28.32524681,2.45601600,3.48179100
28.33025481,2.37666100,3.48179100
28.33526281,2.45601600,3.40274400
28.34027081,2.45601600,3.48179100
28.34527881,2.45601600,3.48179100
28.35028681,2.45601600,3.56114600
28.35529481,2.45601600,3.56114600
28.36030281,2.45601600,3.56114600
28.36531081,2.45601600,3.56114600
28.37031881,2.45601600,3.56114600
28.37532680,2.45601600,3.64019400
28.38033480,2.45601600,3.64019400
28.38534280,2.53537200,3.64019400
28.39035080,2.53537200,3.64019400
28.39535880,2.53537200,3.71924200
28.40036680,2.45601600,3.71924200
28.40537480,2.53537200,3.71924200
28.41038280,2.53537200,3.71924200
28.41539080,2.53537200,3.79829000
28.42039880,2.53537200,3.79829000
28.42540680,2.61441900,3.79829000
28.43041480,2.53537200,3.79829000
28.43542280,2.61441900,3.87764500
28.44043080,2.53537200,3.87764500
28.44543880,2.53537200,3.87764500
28.45044680,2.61441900,3.87764500
28.45545480,2.61441900,3.87764500
28.46046280,2.61441900,3.95669300
28.46547080,2.61441900,3.95669300
28.47047880,2.61441900,3.95669300
28.47548680,2.61441900,3.95669300
28.48049480,2.61441900,4.03574000
28.48550280,2.61441900,4.03574000
28.49051080,2.61441900,4.03574000
28.49551880,2.69377500,4.11509600
28.50052680,2.69377500,4.11509600
28.50553480,2.69377500,4.11509600
28.51054280,2.61441900,4.11509600
28.51555080,2.69377500,4.19414400
28.52055880,2.69377500,4.19414400
28.52556680,2.69377500,4.19414400
28.53057480,2.69377500,4.19414400
28.53558280,2.69377500,4.19414400
28.54059080,2.69377500,4.27319100
28.54559880,2.77282200,4.27319100
28.55060680,2.69377500,4.27319100
28.55561480,2.77282200,4.27319100
28.56062280,2.77282200,4.35223900
28.56563080,2.77282200,4.27319100
28.57063880,2.77282200,4.35223900
28.57564680,2.77282200,4.35223900
28.58065480,2.77282200,4.35223900
28.58566280,2.77282200,4.43159500
28.59067080,2.77282200,4.43159500
28.59567880,2.77282200,4.43159500
28.60068680,2.85217800,4.43159500
28.60569480,2.85217800,4.51064200
28.61070280,2.85217800,4.43159500
28.61571079,2.85217800,4.51064200
28.62071879,2.85217800,4.58969000
28.62572679,2.85217800,4.51064200
28.63073479,2.85217800,4.58969000
28.63574279,2.85217800,4.58969000
28.64075079,2.85217800,4.58969000
28.64575879,2.85217800,4.66904500
28.65076679,2.85217800,4.66904500
28.65577479,2.85217800,4.66904500
28.66078279,2.93122500,4.66904500
28.66579079,2.93122500,4.66904500
28.67079879,2.93122500,4.74809300
28.67580679,2.93122500,4.74809300
28.68081479,2.93122500,4.74809300
28.68582279,2.93122500,4.74809300
28.69083079,2.93122500,4.74809300
28.69583879,2.93122500,4.82714100
28.70084679,3.01058100,4.82714100
28.70585479,3.01058100,4.82714100
28.71086279,2.93122500,4.82714100
28.71587079,3.01058100,4.90618800
28.72087879,3.01058100,4.90618800
28.72588679,2.93122500,4.90618800
28.73089479,3.01058100,4.98554400
28.73590279,3.01058100,4.98554400
28.74091079,3.01058100,4.90618800
28.74591879,3.01058100,4.98554400
28.75092679,3.01058100,4.98554400
28.75593479,3.08993600,4.98554400
28.76094279,3.01058100,5.06459200
28.76595079,3.01058100,5.06459200
28.77095879,3.08993600,5.06459200
28.77596679,3.08993600,5.06459200
28.78097479,3.08993600,5.14364000
28.78598279,3.08993600,5.14364000
28.79099079,3.08993600,5.14364000
28.79599879,3.08993600,5.14364000
28.80100679,3.08993600,5.14364000
28.80601479,3.08993600,5.22299500
28.81102279,3.08993600,5.22299500
28.81603079,3.16898400,5.22299500
28.82103879,3.16898400,5.22299500
28.82604679,3.08993600,5.22299500
28.83105479,3.16898400,5.30204200
28.83606279,3.16898400,5.30204200
28.84107079,3.16898400,5.30204200
28.84607879,3.16898400,5.38109000
28.85108678,3.16898400,5.38109000
28.85609478,3.08993600,5.38109000
28.86110278,3.16898400,5.38109000
28.86611078,3.16898400,5.38109000
28.87111878,3.16898400,5.38109000
28.87612678,3.24833900,5.46013800
28.88113478,3.16898400,5.46013800
28.88614278,3.24833900,5.46013800
28.89115078,3.16898400,5.46013800
28.89615878,3.24833900,5.46013800
28.90116678,3.24833900,5.53949300
28.90617478,3.24833900,5.53949300
28.91118278,3.24833900,5.53949300
28.91619078,3.24833900,5.61854100
28.92119878,3.24833900,5.61854100
28.92620678,3.24833900,5.61854100
28.93121478,3.24833900,5.61854100
28.93622278,3.32738700,5.61854100
28.94123078,3.24833900,5.69758800
28.94623878,3.24833900,5.69758800
28.95124678,3.24833900,5.69758800
28.95625478,3.32738700,5.69758800
28.96126278,3.32738700,5.69758800
28.96627078,3.32738700,5.69758800
28.97127878,3.32738700,5.77694400
28.97628678,3.32738700,5.77694400
28.98129478,3.32738700,5.77694400
28.98630278,3.40674200,5.77694400
28.99131078,3.32738700,5.77694400
28.99631878,3.32738700,5.85599200
29.00132678,3.32738700,5.85599200
29.00633478,3.40674200,5.85599200
29.01134278,3.32738700,5.93504000
29.01635078,3.32738700,5.85599200
29.02135878,3.40674200,5.93504000
29.02636678,3.40674200,5.93504000
29.03137478,3.40674200,5.93504000
29.03638278,3.40674200,6.01408700
29.04139078,3.40674200,6.01408700
29.04639878,3.40674200,6.01408700
29.05140678,3.40674200,6.01408700
29.05641478,3.48609700,6.01408700
29.06142278,3.48609700,6.01408700
29.06643078,3.48609700,6.09344200
29.07143878,3.48609700,6.09344200
29.07644678,3.48609700,6.09344200
29.08145478,3.48609700,6.09344200
29.08646278,3.48609700,6.17249000
29.09147077,3.48609700,6.17249000
29.09647877,3.56514500,6.17249000
29.10148677,3.48609700,6.17249000
29.10649477,3.56514500,6.25153800
29.11150277,3.48609700,6.25153800
29.11651077,3.56514500,6.25153800
29.12151877,3.48609700,6.25153800
29.12652677,3.56514500,6.25153800
29.13153477,3.56514500,6.25153800
29.13654277,3.56514500,6.25153800
29.14155077,3.56514500,6.33089300
29.14655877,3.56514500,6.33089300
29.15156677,3.56514500,6.33089300
29.15657477,3.56514500,6.33089300
29.16158277,3.56514500,6.33089300
29.16659077,3.56514500,6.40994100
29.17159877,3.56514500,6.40994100
29.17660677,3.64450000,6.40994100
29.18161477,3.64450000,6.48898800
29.18662277,3.64450000,6.40994100
29.19163077,3.64450000,6.48898800
29.19663877,3.64450000,6.48898800
29.20164677,3.64450000,6.48898800
29.20665477,3.64450000,6.56803700
29.21166277,3.64450000,6.48898800
29.21667077,3.64450000,6.56803700
29.22167877,3.64450000,6.56803700
29.22668677,3.72354800,6.56803700
29.23169477,3.64450000,6.56803700
29.23670277,3.72354800,6.64739200
29.24171077,3.64450000,6.56803700
29.24671877,3.72354800,6.64739200
29.25172677,3.72354800,6.64739200
29.25673477,3.72354800,6.64739200
29.26174277,3.72354800,6.64739200
29.26675077,3.80290400,6.72643900
29.27175877,3.72354800,6.72643900
29.27676677,3.80290400,6.64739200
29.28177477,3.72354800,6.72643900
29.28678277,3.80290400,6.72643900
29.29179077,3.80290400,6.72643900
29.29679877,3.80290400,6.72643900
29.30180677,3.80290400,6.80548700
29.30681477,3.80290400,6.80548700
29.31182277,3.80290400,6.80548700
29.31683077,3.80290400,6.80548700
29.32183877,3.80290400,6.80548700
29.32684676,3.80290400,6.88484200
29.33185476,3.88225900,6.88484200
29.33686276,3.88225900,6.88484200
29.34187076,3.80290400,6.88484200
29.34687876,3.88225900,6.88484200
29.35188676,3.80290400,6.88484200
29.35689476,3.88225900,6.88484200
29.36190276,3.88225900,6.96389000
29.36691076,3.88225900,6.96389000
29.37191876,3.88225900,6.96389000
29.37692676,3.88225900,6.96389000
29.38193476,3.96130700,7.04293800
29.38694276,3.96130700,7.04293800
29.39195076,3.88225900,7.04293800
29.39695876,3.96130700,7.04293800
29.40196676,3.88225900,7.04293800
29.40697476,3.96130700,7.04293800
29.41198276,3.96130700,7.04293800
29.41699076,3.96130700,7.12229300
29.42199876,3.96130700,7.12229300
29.42700676,4.04066200,7.04293800
29.43201476,3.96130700,7.12229300
29.43702276,4.04066200,7.12229300
29.44203076,3.96130700,7.12229300
29.44703876,3.96130700,7.12229300
29.45204676,4.04066200,7.20134100
29.45705476,4.04066200,7.12229300
29.46206276,4.04066200,7.20134100
29.46707076,4.04066200,7.20134100
29.47207876,4.04066200,7.20134100
29.47708676,4.04066200,7.20134100
29.48209476,4.11971000,7.20134100
29.48710276,4.11971000,7.20134100
29.49211076,4.11971000,7.28038800
29.49711876,4.11971000,7.28038800
29.50212676,4.11971000,7.28038800
29.50713476,4.11971000,7.28038800
29.51214276,4.19906500,7.28038800
29.51715076,4.11971000,7.28038800
29.52215876,4.11971000,7.28038800
29.52716676,4.19906500,7.28038800
29.53217476,4.19906500,7.28038800
29.53718276,4.19906500,7.35943700
29.54219076,4.19906500,7.35943700
29.54719876,4.19906500,7.28038800
29.55220676,4.19906500,7.35943700
29.55721476,4.19906500,7.35943700
29.56222275,4.27842000,7.43879200
29.56723075,4.19906500,7.35943700
29.57223875,4.27842000,7.35943700
29.57724675,4.27842000,7.35943700
29.58225475,4.27842000,7.35943700
29.58726275,4.27842000,7.35943700
29.59227075,4.27842000,7.43879200
29.59727875,4.27842000,7.43879200
29.60228675,4.35746800,7.43879200
29.60729475,4.35746800,7.43879200
29.61230275,4.35746800,7.43879200
29.61731075,4.27842000,7.51783900
29.62231875,4.35746800,7.43879200
29.62732675,4.35746800,7.43879200
29.63233475,4.35746800,7.43879200
29.63734275,4.35746800,7.43879200
29.64235075,4.35746800,7.51783900
29.64735875,4.43682300,7.43879200
29.65236675,4.43682300,7.51783900
29.65737475,4.43682300,7.43879200
29.66238275,4.43682300,7.51783900
29.66739075,4.43682300,7.51783900
29.67239875,4.43682300,7.51783900
29.67740675,4.43682300,7.51783900
29.68241475,4.43682300,7.51783900
29.68742275,4.51587100,7.51783900
29.69243075,4.43682300,7.51783900
29.69743875,4.51587100,7.51783900
29.70244675,4.51587100,7.51783900
29.70745475,4.51587100,7.51783900
29.71246275,4.51587100,7.51783900
29.71747075,4.59522600,7.59688800
29.72247875,4.51587100,7.51783900
29.72748675,4.51587100,7.59688800
29.73249475,4.51587100,7.59688800
29.73750275,4.59522600,7.59688800
29.74251075,4.51587100,7.59688800
29.74751875,4.51587100,7.59688800
29.75252675,4.59522600,7.59688800
29.75753475,4.59522600,7.59688800
29.76254275,4.59522600,7.59688800
29.76755075,4.59522600,7.59688800
29.77255875,4.59522600,7.59688800
29.77756675,4.67458200,7.59688800
29.78257475,4.59522600,7.59688800
29.78758275,4.67458200,7.59688800
29.79259075,4.59522600,7.59688800
29.79759875,4.67458200,7.59688800
29.80260674,4.67458200,7.67624300
29.80761474,4.67458200,7.67624300
29.81262274,4.67458200,7.67624300
29.81763074,4.67458200,7.67624300
29.82263874,4.67458200,7.67624300
29.82764674,4.67458200,7.67624300
29.83265474,4.75362900,7.67624300
29.83766274,4.75362900,7.67624300
29.84267074,4.75362900,7.67624300
29.84767874,4.75362900,7.67624300
29.85268674,4.75362900,7.67624300
29.85769474,4.75362900,7.67624300
29.86270274,4.75362900,7.67624300
29.86771074,4.75362900,7.67624300
29.87271874,4.75362900,7.67624300
29.87772674,4.75362900,7.75529000
29.88273474,4.75362900,7.75529000
29.88774274,4.75362900,7.67624300
29.89275074,4.75362900,7.75529000
29.89775874,4.83298500,7.67624300
29.90276674,4.75362900,7.75529000
29.90777474,4.83298500,7.67624300
29.91278274,4.83298500,7.67624300
29.91779074,4.83298500,7.75529000
29.92279874,4.83298500,7.67624300
29.92780674,4.83298500,7.75529000
29.93281474,4.83298500,7.75529000
29.93782274,4.83298500,7.75529000
29.94283074,4.83298500,7.75529000
29.94783874,4.91203300,7.75529000
29.95284674,4.91203300,7.75529000
29.95785474,4.91203300,7.75529000
29.96286274,4.91203300,7.75529000
29.96787074,4.91203300,7.75529000
29.97287874,4.91203300,7.75529000
29.97788674,4.91203300,7.75529000
29.98289474,4.91203300,7.75529000
29.98790274,4.91203300,7.75529000
29.99291074,4.91203300,7.75529000
29.99791874,4.91203300,7.75529000
30.00292674,4.91203300,7.75529000
30.00793474,4.99138800,7.75529000
30.01294274,4.91203300,7.75529000
30.01795074,4.91203300,7.75529000
30.02295874,4.99138800,7.75529000
30.02796674,4.99138800,7.83433800
30.03297474,4.99138800,7.83433800
30.03798273,4.99138800,7.83433800
30.04299073,4.99138800,7.75529000
30.04799873,4.99138800,7.75529000
30.05300673,4.99138800,7.83433800
30.05801473,4.99138800,7.75529000
30.06302273,4.99138800,7.83433800
30.06803073,4.99138800,7.83433800
30.07303873,4.99138800,7.83433800
30.07804673,5.07074300,7.83433800
30.08305473,4.99138800,7.83433800
30.08806273,5.07074300,7.83433800
30.09307073,4.99138800,7.83433800
30.09807873,5.07074300,7.83433800
30.10308673,4.99138800,7.83433800
30.10809473,5.07074300,7.83433800
30.11310273,5.07074300,7.83433800
30.11811073,5.07074300,7.83433800
30.12311873,5.07074300,7.83433800
30.12812673,5.07074300,7.83433800
30.13313473,5.07074300,7.83433800
30.13814273,5.07074300,7.83433800
30.14315073,5.07074300,7.83433800
30.14815873,5.07074300,7.83433800
30.15316673,5.07074300,7.91338500
30.15817473,5.07074300,7.83433800
30.16318273,5.07074300,7.83433800
30.16819073,5.14979100,7.83433800
30.17319873,5.14979100,7.83433800
30.17820673,5.07074300,7.83433800
30.18321473,5.14979100,7.83433800
30.18822273,5.14979100,7.83433800
30.19323073,5.14979100,7.83433800
30.19823873,5.14979100,7.83433800
30.20324673,5.07074300,7.91338500
30.20825473,5.14979100,7.83433800
30.21326273,5.14979100,7.91338500
30.21827073,5.14979100,7.83433800
30.22327873,5.14979100,7.91338500
30.22828673,5.14979100,7.91338500
30.23329473,5.14979100,7.83433800
30.23830273,5.14979100,7.83433800
30.24331073,5.14979100,7.91338500
30.24831873,5.14979100,7.83433800
30.25332673,5.14979100,7.91338500
30.25833473,5.14979100,7.91338500
30.26334273,5.14979100,7.83433800
30.26835073,5.22914600,7.83433800
30.27335873,5.22914600,7.91338500
30.27836672,5.22914600,7.91338500
30.28337472,5.14979100,7.91338500
30.28838272,5.22914600,7.91338500
30.29339072,5.14979100,7.83433800
30.29839872,5.22914600,7.91338500
30.30340672,5.14979100,7.91338500
30.30841472,5.22914600,7.91338500
30.31342272,5.14979100,7.91338500
30.31843072,5.22914600,7.91338500
30.32343872,5.22914600,7.91338500
30.32844672,5.22914600,7.91338500
30.33345472,5.22914600,7.91338500
30.33846272,5.22914600,7.91338500
30.34347072,5.22914600,7.91338500
30.34847872,5.22914600,7.91338500
30.35348672,5.22914600,7.91338500
30.35849472,5.30819400,7.91338500
30.36350272,5.22914600,7.91338500
30.36851072,5.22914600,7.91338500
30.37351872,5.22914600,7.91338500
30.37852672,5.30819400,7.91338500
30.38353472,5.22914600,7.91338500
30.38854272,5.22914600,7.83433800
30.39355072,5.22914600,7.91338500
30.39855872,5.30819400,7.91338500
30.40356672,5.22914600,7.83433800
30.40857472,5.30819400,7.91338500
30.41358272,5.30819400,7.91338500
30.41859072,5.22914600,7.91338500
30.42359872,5.30819400,7.91338500
30.42860672,5.30819400,7.91338500
30.43361472,5.30819400,7.91338500
30.43862272,5.30819400,7.91338500
30.44363072,5.30819400,7.91338500
30.44863872,5.30819400,7.91338500
30.45364672,5.22914600,7.91338500
30.45865472,5.30819400,7.91338500
30.46366272,5.30819400,7.91338500
30.46867072,5.30819400,7.91338500
30.47367872,5.30819400,7.91338500
30.47868672,5.30819400,7.91338500
30.48369472,5.30819400,7.91338500
30.48870272,5.30819400,7.91338500
30.49371072,5.30819400,7.91338500
30.49871872,5.30819400,7.91338500
30.50372672,5.30819400,7.91338500
30.50873472,5.30819400,7.91338500
30.51374271,5.30819400,7.91338500
30.51875071,5.30819400,7.91338500
30.52375871,5.30819400,7.91338500
30.52876671,5.30819400,7.91338500
30.53377471,5.30819400,7.91338500
30.53878271,5.30819400,7.91338500
30.54379071,5.30819400,7.91338500
30.54879871,5.30819400,7.91338500
30.55380671,5.38754900,7.91338500
30.55881471,5.30819400,7.91338500
30.56382271,5.30819400,7.99274100
30.56883071,5.30819400,7.91338500
30.57383871,5.38754900,7.91338500
30.57884671,5.30819400,7.91338500
30.58385471,5.30819400,7.99274100
30.58886271,5.38754900,7.91338500
30.59387071,5.30819400,7.91338500
30.59887871,5.38754900,7.91338500
30.60388671,5.30819400,7.99274100
30.60889471,5.38754900,7.91338500
30.61390271,5.38754900,7.91338500
30.61891071,5.38754900,7.91338500
30.62391871,5.38754900,7.99274100
30.62892671,5.38754900,7.99274100
30.63393471,5.38754900,7.91338500
30.63894271,5.38754900,7.91338500
30.64395071,5.30819400,7.91338500
30.64895871,5.38754900,7.91338500
30.65396671,5.38754900,7.99274100
30.65897471,5.38754900,7.99274100
30.66398271,5.38754900,7.99274100
30.66899071,5.38754900,7.99274100
30.67399871,5.38754900,7.99274100
30.67900671,5.38754900,7.99274100
30.68401471,5.38754900,7.99274100
30.68902271,5.38754900,7.99274100
30.69403071,5.38754900,7.91338500
30.69903871,5.38754900,7.99274100
30.70404671,5.38754900,7.99274100
30.70905471,5.38754900,7.99274100
30.71406271,5.38754900,7.99274100
30.71907071,5.38754900,7.91338500
30.72407871,5.38754900,7.99274100
30.72908671,5.38754900,7.91338500
30.73409471,5.38754900,7.99274100
30.73910271,5.38754900,7.91338500
30.74411071,5.38754900,7.99274100
30.74911870,5.38754900,7.99274100
30.75412670,5.38754900,7.99274100
30.75913470,5.46659700,7.99274100
30.76414270,5.38754900,7.99274100
30.76915070,5.38754900,7.91338500
30.77415870,5.38754900,7.99274100
30.77916670,5.38754900,7.91338500
30.78417470,5.38754900,7.91338500
30.78918270,5.46659700,7.99274100
30.79419070,5.38754900,7.91338500
30.79919870,5.46659700,7.99274100
30.80420670,5.38754900,7.99274100
30.80921470,5.38754900,7.99274100
30.81422270,5.38754900,7.91338500
30.81923070,5.46659700,7.99274100
30.82423870,5.38754900,7.99274100
30.82924670,5.38754900,7.91338500
30.83425470,5.38754900,7.99274100
30.83926270,5.38754900,7.99274100
30.84427070,5.38754900,7.99274100
30.84927870,5.46659700,7.99274100
30.85428670,5.38754900,7.91338500
30.85929470,5.38754900,7.99274100
30.86430270,5.46659700,7.99274100
30.86931070,5.46659700,7.99274100
30.87431870,5.38754900,7.99274100
30.87932670,5.46659700,7.91338500
30.88433470,5.46659700,7.99274100
30.88934270,5.46659700,7.99274100
30.89435070,5.38754900,7.99274100
30.89935870,5.46659700,7.99274100
30.90436670,5.46659700,7.99274100
30.90937470,5.46659700,7.99274100
30.91438270,5.46659700,7.99274100
30.91939070,5.38754900,7.99274100
30.92439870,5.38754900,7.99274100
30.92940670,5.46659700,7.99274100
30.93441470,5.38754900,7.99274100
30.93942270,5.46659700,7.99274100
30.94443070,5.38754900,7.91338500
30.94943870,5.46659700,7.99274100
30.95444670,5.46659700,7.91338500
30.95945470,5.46659700,7.99274100
30.96446270,5.46659700,7.99274100
30.96947070,5.46659700,7.99274100
30.97447870,5.46659700,7.91338500
30.97948670,5.46659700,7.99274100
30.98449470,5.46659700,7.99274100
30.98950269,5.46659700,7.99274100
30.99451069,5.46659700,7.99274100
30.99951869,5.46659700,7.91338500
31.00452669,5.46659700,7.99274100
31.00953469,5.46659700,7.99274100
31.01454269,5.38754900,7.99274100
31.01955069,5.46659700,7.99274100
31.02455869,5.46659700,7.99274100
31.02956669,5.46659700,7.99274100
31.03457469,5.46659700,7.99274100
31.03958269,5.46659700,7.99274100
31.04459069,5.46659700,7.99274100
31.04959869,5.46659700,7.99274100
31.05460669,5.46659700,7.99274100
31.05961469,5.46659700,7.99274100
31.06462269,5.46659700,7.99274100
31.06963069,5.46659700,7.91338500
31.07463869,5.46659700,7.99274100
31.07964669,5.46659700,7.99274100
31.08465469,5.46659700,7.99274100
31.08966269,5.46659700,7.99274100
31.09467069,5.46659700,7.99274100
31.09967869,5.46659700,7.99274100
31.10468669,5.46659700,7.99274100
31.10969469,5.46659700,7.91338500
31.11470269,5.46659700,7.91338500
31.11971069,5.46659700,7.99274100
31.12471869,5.46659700,7.99274100
31.12972669,5.46659700,7.99274100
31.13473469,5.46659700,7.99274100
31.13974269,5.46659700,7.99274100
31.14475069,5.46659700,7.99274100
31.14975869,5.46659700,7.99274100
31.15476669,5.46659700,7.99274100
31.15977469,5.46659700,7.99274100
31.16478269,5.46659700,7.99274100
31.16979069,5.46659700,7.99274100
31.17479869,5.46659700,7.99274100
31.17980669,5.46659700,7.99274100
31.18481469,5.46659700,7.99274100
31.18982269,5.46659700,7.99274100
31.19483069,5.46659700,7.99274100
31.19983869,5.46659700,7.99274100
31.20484669,5.46659700,7.99274100
31.20985469,5.46659700,7.99274100
31.21486269,5.46659700,7.99274100
31.21987069,5.46659700,7.99274100
31.22487868,5.46659700,7.99274100
31.22988668,5.46659700,7.91338500
31.23489468,5.46659700,7.99274100
31.23990268,5.46659700,7.99274100
31.24491068,5.46659700,7.99274100
31.24991868,5.46659700,7.99274100
31.25492668,5.46659700,7.99274100
31.25993468,5.46659700,7.99274100
31.26494268,5.46659700,7.99274100
31.26995068,5.46659700,7.91338500
31.27495868,5.46659700,7.99274100
31.27996668,5.46659700,7.99274100
31.28497468,5.46659700,7.99274100
31.28998268,5.46659700,7.99274100
31.29499068,5.46659700,7.99274100
31.29999868,5.54595200,7.99274100
31.30500668,5.46659700,7.99274100
31.31001468,5.46659700,7.99274100
31.31502268,5.46659700,7.99274100
31.32003068,5.54595200,7.99274100
31.32503868,5.46659700,7.99274100
31.33004668,5.46659700,7.99274100
31.33505468,5.46659700,7.99274100
31.34006268,5.54595200,7.99274100
31.34507068,5.46659700,7.99274100
31.35007868,5.54595200,7.99274100
31.35508668,5.46659700,7.99274100
31.36009468,5.54595200,7.99274100
31.36510268,5.46659700,7.99274100
31.37011068,5.46659700,7.99274100
31.37511868,5.46659700,7.99274100
31.38012668,5.54595200,7.99274100
31.38513468,5.54595200,7.99274100
31.39014268,5.54595200,7.99274100
31.39515068,5.46659700,7.99274100
31.40015868,5.46659700,7.99274100
31.40516668,5.46659700,7.99274100
31.41017468,5.54595200,7.99274100
31.41518268,5.46659700,7.99274100
31.42019068,5.46659700,7.99274100
31.42519868,5.46659700,7.99274100
31.43020668,5.54595200,7.99274100
31.43521468,5.46659700,7.99274100
31.44022268,5.54595200,7.99274100
31.44523068,5.54595200,7.99274100
31.45023868,5.46659700,7.99274100
31.45524668,5.46659700,7.99274100
31.46025468,5.54595200,7.99274100
31.46526267,5.46659700,7.99274100
31.47027067,5.46659700,7.99274100
31.47527867,5.54595200,7.99274100
31.48028667,5.46659700,7.99274100
31.48529467,5.46659700,7.99274100
31.49030267,5.54595200,7.99274100
31.49531067,5.46659700,7.99274100
31.50031867,5.54595200,7.99274100
31.50532667,5.46659700,7.99274100
31.51033467,5.46659700,7.99274100
31.51534267,5.46659700,7.99274100
31.52035067,5.46659700,7.99274100
31.52535867,5.54595200,7.99274100
31.53036667,5.54595200,7.99274100
31.53537467,5.46659700,7.99274100
