time/seconds,A/V,B/V
0.0030200006,5.070743,1.1078987
0.0030240007,5.070743,1.0285434
0.0030280007,5.070743,1.1078987
0.0030320005,5.070743,1.0285434
0.0030360005,5.070743,1.0285434
0.0030400006,5.070743,1.1078987
0.0030440006,5.070743,1.0285434
0.0030480006,4.991388,1.1078987
0.0030520007,5.070743,1.0285434
0.0030560007,5.070743,1.0285434
0.0030600007,5.070743,1.1078987
0.0030640005,5.070743,1.1078987
0.0030680005,4.991388,1.1078987
0.0030720006,4.991388,1.0285434
0.0030760006,5.070743,1.0285434
0.0030800006,5.070743,1.1078987
0.0030840007,4.991388,1.0285434
0.0030880007,4.991388,1.0285434
0.0030920007,4.991388,1.1078987
0.0030960005,4.991388,1.0285434
0.0031000006,4.991388,1.1078987
0.0031040006,4.991388,1.0285434
0.0031080006,4.991388,1.1078987
0.0031120006,4.991388,1.0285434
0.0031160007,4.991388,1.1078987
0.0031200007,4.991388,1.1078987
0.0031240007,4.991388,1.0285434
0.0031280005,4.991388,1.0285434
0.0031320006,4.9120326,1.0285434
0.0031360006,4.991388,1.0285434
0.0031400006,4.991388,1.0285434
0.0031440007,4.991388,1.0285434
0.0031480007,4.991388,1.0285434
0.0031520007,4.991388,1.0285434
0.0031560005,4.991388,1.0285434
0.0031600005,4.991388,1.0285434
0.0031640006,4.9120326,1.0285434
0.0031680006,4.9120326,1.1078987
0.0031720006,4.9120326,1.0285434
0.0031760007,4.9120326,1.0285434
0.0031800007,4.9120326,1.0285434
0.0031840007,4.9120326,1.0285434
0.0031880005,4.9120326,1.0285434
0.0031920006,4.9120326,1.1078987
0.0031960006,4.9120326,1.0285434
0.0032000006,4.9120326,1.0285434
0.0032040006,4.9120326,1.0285434
0.0032080007,4.9120326,1.0285434
0.0032120007,4.9120326,1.0285434
0.0032160007,4.9120326,1.0285434
0.0032200005,4.9120326,1.0285434
0.0032240006,4.9120326,1.0285434
0.0032280006,4.9120326,1.0285434
0.0032320006,4.9120326,1.0285434
0.0032360007,4.832985,1.0285434
0.0032400007,4.832985,1.0285434
0.0032440007,4.832985,1.0285434
0.0032480008,4.832985,1.1078987
0.0032520005,4.832985,1.0285434
0.0032560006,4.832985,1.0285434
0.0032600006,4.832985,1.0285434
0.0032640006,4.832985,1.0285434
0.0032680007,4.832985,1.0285434
0.0032720007,4.832985,1.0285434
0.0032760007,4.832985,1.0285434
0.0032800008,4.832985,1.0285434
0.0032840006,4.832985,1.0285434
0.0032880006,4.832985,1.0285434
0.0032920006,4.832985,1.0285434
0.0032960007,4.832985,1.0285434
0.0033000007,4.832985,1.0285434
0.0033040007,4.832985,1.0285434
0.0033080007,4.832985,1.0285434
0.0033120008,4.832985,1.0285434
0.0033160006,4.753629,1.0285434
0.0033200006,4.832985,1.0285434
0.0033240006,4.753629,1.0285434
0.0033280007,4.753629,1.0285434
0.0033320007,4.753629,1.0285434
0.0033360007,4.753629,1.0285434
0.0033400008,4.753629,1.0285434
0.0033440008,4.753629,1.0285434
0.0033480006,4.753629,1.0285434
0.0033520006,4.753629,1.0285434
0.0033560006,4.753629,1.0285434
0.0033600007,4.753629,1.0285434
0.0033640007,4.753629,1.0285434
0.0033680007,4.753629,1.0285434
0.0033720008,4.753629,1.0285434
0.0033760006,4.753629,1.0285434
0.0033800006,4.753629,1.0285434
0.0033840006,4.6745815,1.0285434
0.0033880007,4.753629,1.0285434
0.0033920007,4.753629,1.0285434
0.0033960007,4.753629,1.0285434
0.0034000007,4.6745815,1.0285434
0.0034040008,4.6745815,1.0285434
0.0034080006,4.6745815,1.0285434
0.0034120006,4.6745815,1.0285434
0.0034160006,4.6745815,1.0285434
0.0034200007,4.6745815,1.0285434
0.0034240007,4.6745815,1.0285434
0.0034280007,4.6745815,1.0285434
0.0034320008,4.6745815,1.0285434
0.0034360008,4.6745815,1.0285434
0.0034400006,4.6745815,1.0285434
0.0034440006,4.6745815,1.0285434
0.0034480006,4.5952263,1.0285434
0.0034520007,4.6745815,1.0285434
0.0034560007,4.6745815,1.0285434
0.0034600007,4.5952263,1.0285434
0.0034640008,4.5952263,0.94949555
0.0034680008,4.5952263,1.0285434
0.0034720006,4.5952263,0.94949555
0.0034760006,4.5952263,1.0285434
0.0034800007,4.6745815,1.0285434
0.0034840007,4.5952263,1.0285434
0.0034880007,4.5952263,1.0285434
0.0034920007,4.5952263,1.0285434
0.0034960008,4.5952263,1.0285434
0.0035000008,4.5952263,1.0285434
0.0035040006,4.5952263,1.0285434
0.0035080006,4.5952263,1.0285434
0.0035120007,4.5952263,1.0285434
0.0035160007,4.5952263,1.0285434
0.0035200007,4.515871,1.0285434
0.0035240008,4.515871,1.0285434
0.0035280008,4.515871,1.0285434
0.0035320008,4.515871,1.0285434
0.0035360006,4.5952263,1.0285434
0.0035400006,4.5952263,1.0285434
0.0035440007,4.515871,1.0285434
0.0035480007,4.515871,1.0285434
0.0035520007,4.515871,0.94949555
0.0035560008,4.515871,1.0285434
0.0035600008,4.515871,0.94949555
0.0035640008,4.515871,1.0285434
0.0035680006,4.4368234,1.0285434
0.0035720007,4.515871,1.0285434
0.0035760007,4.515871,1.0285434
0.0035800007,4.515871,1.0285434
0.0035840007,4.515871,1.0285434
0.0035880008,4.515871,1.0285434
0.0035920008,4.515871,1.0285434
0.0035960006,4.4368234,0.94949555
0.0036000006,4.4368234,1.0285434
0.0036040007,4.4368234,0.94949555
0.0036080007,4.4368234,1.0285434
0.0036120007,4.4368234,1.0285434
0.0036160008,4.4368234,0.94949555
0.0036200008,4.4368234,0.94949555
0.0036240008,4.4368234,1.0285434
0.0036280006,4.4368234,1.0285434
0.0036320006,4.4368234,1.0285434
0.0036360007,4.4368234,1.0285434
0.0036400007,4.4368234,1.0285434
0.0036440007,4.4368234,1.0285434
0.0036480008,4.4368234,1.0285434
0.0036520008,4.3574677,1.0285434
0.0036560008,4.3574677,1.0285434
0.0036600006,4.3574677,0.94949555
0.0036640007,4.3574677,1.0285434
0.0036680007,4.3574677,0.94949555
0.0036720007,4.3574677,1.0285434
0.0036760007,4.3574677,0.94949555
0.0036800008,4.3574677,0.94949555
0.0036840008,4.3574677,0.94949555
0.0036880008,4.3574677,0.94949555
0.0036920006,4.3574677,0.94949555
0.0036960007,4.3574677,1.0285434
0.0037000007,4.3574677,0.94949555
0.0037040007,4.3574677,0.94949555
0.0037080008,4.3574677,0.94949555
0.0037120008,4.3574677,0.94949555
0.0037160008,4.2784204,1.0285434
0.0037200009,4.3574677,1.0285434
0.0037240006,4.2784204,1.0285434
0.0037280007,4.2784204,0.94949555
0.0037320007,4.2784204,0.94949555
0.0037360007,4.2784204,0.94949555
0.0037400008,4.2784204,0.94949555
0.0037440008,4.2784204,0.94949555
0.0037480008,4.2784204,0.94949555
0.0037520009,4.2784204,0.94949555
0.0037560007,4.2784204,0.94949555
0.0037600007,4.2784204,0.94949555
0.0037640007,4.2784204,0.94949555
0.0037680008,4.2784204,0.94949555
0.0037720008,4.2784204,0.94949555
0.0037760008,4.2784204,0.94949555
0.0037800008,4.199065,0.94949555
0.0037840006,4.199065,0.94949555
0.0037880007,4.199065,0.94949555
0.0037920007,4.199065,0.94949555
0.0037960007,4.199065,0.94949555
0.0038000008,4.2784204,0.94949555
0.0038040008,4.2784204,0.94949555
0.0038080008,4.199065,0.94949555
0.0038120009,4.199065,0.94949555
0.0038160007,4.199065,1.0285434
0.0038200007,4.199065,0.94949555
0.0038240007,4.199065,0.94949555
0.0038280007,4.199065,0.94949555
0.0038320008,4.199065,0.94949555
0.0038360008,4.199065,0.94949555
0.0038400008,4.199065,0.94949555
0.0038440009,4.199065,0.94949555
0.0038480007,4.199065,0.94949555
0.0038520007,4.11971,0.94949555
0.0038560007,4.199065,0.94949555
0.0038600008,4.11971,0.94949555
0.0038640008,4.11971,0.94949555
0.0038680008,4.11971,0.94949555
0.0038720008,4.11971,0.94949555
0.0038760009,4.11971,0.94949555
0.0038800007,4.199065,0.94949555
0.0038840007,4.11971,0.94949555
0.0038880007,4.11971,0.94949555
0.0038920008,4.11971,0.94949555
0.0038960008,4.11971,0.94949555
0.0039000008,4.11971,0.94949555
0.0039040009,4.040662,0.94949555
0.003908001,4.11971,0.94949555
0.003912001,4.11971,0.94949555
0.003916001,4.040662,0.94949555
0.003920001,4.040662,0.94949555
0.003924001,4.040662,0.94949555
0.0039280006,4.040662,0.94949555
0.0039320006,4.040662,0.94949555
0.0039360006,4.040662,0.94949555
0.0039400007,4.040662,0.94949555
0.0039440007,4.040662,0.94949555
0.0039480007,4.040662,0.94949555
0.0039520008,4.040662,0.94949555
0.003956001,4.040662,0.94949555
0.003960001,4.040662,0.94949555
0.003964001,4.040662,0.94949555
0.003968001,4.040662,0.94949555
0.003972001,3.9613066,0.94949555
0.003976001,4.040662,0.94949555
0.003980001,4.040662,0.94949555
0.003984001,3.9613066,0.94949555
0.003988001,4.040662,0.94949555
0.0039920006,4.040662,0.94949555
0.0039960006,3.9613066,0.94949555
0.0040000007,3.9613066,0.94949555
0.0040040007,3.9613066,0.94949555
0.0040080007,3.9613066,0.8704478
0.0040120007,3.9613066,0.94949555
0.004016001,3.9613066,0.94949555
0.004020001,3.9613066,0.94949555
0.004024001,3.9613066,0.94949555
0.004028001,3.9613066,0.94949555
0.004032001,3.9613066,0.94949555
0.004036001,3.9613066,0.94949555
0.004040001,3.9613066,0.94949555
0.004044001,3.882259,0.94949555
0.004048001,3.882259,0.94949555
0.0040520006,3.9613066,0.94949555
0.0040560006,3.9613066,0.94949555
0.0040600006,3.882259,0.8704478
0.0040640007,3.882259,0.8704478
0.0040680007,3.882259,0.94949555
0.0040720007,3.882259,0.94949555
0.004076001,3.882259,0.94949555
0.004080001,3.882259,0.94949555
0.004084001,3.882259,0.94949555
0.004088001,3.882259,0.94949555
0.004092001,3.882259,0.94949555
0.004096001,3.882259,0.94949555
0.004100001,3.882259,0.94949555
0.004104001,3.882259,0.94949555
0.004108001,3.882259,0.94949555
0.004112001,3.882259,0.94949555
0.0041160006,3.8029037,0.8704478
0.0041200006,3.882259,0.94949555
0.0041240007,3.882259,0.8704478
0.0041280007,3.8029037,0.8704478
0.0041320007,3.8029037,0.94949555
0.0041360008,3.8029037,0.94949555
0.004140001,3.8029037,0.94949555
0.004144001,3.8029037,0.94949555
0.004148001,3.8029037,0.8704478
0.004152001,3.8029037,0.8704478
0.004156001,3.8029037,0.94949555
0.004160001,3.8029037,0.8704478
0.004164001,3.8029037,0.94949555
0.004168001,3.8029037,0.94949555
0.004172001,3.7235484,0.8704478
0.004176001,3.8029037,0.8704478
0.0041800006,3.8029037,0.8704478
0.0041840007,3.7235484,0.8704478
0.0041880007,3.7235484,0.94949555
0.0041920007,3.7235484,0.94949555
0.0041960008,3.7235484,0.94949555
0.004200001,3.7235484,0.8704478
0.004204001,3.7235484,0.94949555
0.004208001,3.7235484,0.94949555
0.004212001,3.7235484,0.8704478
0.004216001,3.7235484,0.8704478
0.004220001,3.7235484,0.94949555
0.004224001,3.7235484,0.8704478
0.004228001,3.7235484,0.8704478
0.004232001,3.7235484,0.8704478
0.004236001,3.7235484,0.94949555
0.0042400006,3.7235484,0.8704478
0.0042440007,3.6445003,0.8704478
0.0042480007,3.6445003,0.8704478
0.0042520007,3.6445003,0.8704478
0.0042560007,3.6445003,0.8704478
0.004260001,3.6445003,0.8704478
0.004264001,3.6445003,0.8704478
0.004268001,3.6445003,0.8704478
0.004272001,3.6445003,0.8704478
0.004276001,3.6445003,0.8704478
0.004280001,3.6445003,0.94949555
0.004284001,3.6445003,0.8704478
0.004288001,3.6445003,0.8704478
0.004292001,3.6445003,0.8704478
0.004296001,3.6445003,0.8704478
0.004300001,3.565145,0.8704478
0.0043040006,3.565145,0.8704478
0.0043080007,3.565145,0.8704478
0.0043120007,3.565145,0.8704478
0.0043160007,3.565145,0.8704478
0.0043200008,3.565145,0.8704478
0.004324001,3.565145,0.8704478
0.004328001,3.565145,0.8704478
0.004332001,3.565145,0.8704478
0.004336001,3.565145,0.8704478
0.004340001,3.565145,0.8704478
0.004344001,3.565145,0.8704478
0.004348001,3.565145,0.8704478
0.004352001,3.565145,0.8704478
0.004356001,3.4860973,0.8704478
0.004360001,3.4860973,0.8704478
0.004364001,3.565145,0.8704478
0.0043680007,3.4860973,0.8704478
0.0043720007,3.4860973,0.8704478
0.0043760007,3.4860973,0.8704478
0.0043800008,3.4860973,0.8704478
0.004384001,3.4860973,0.8704478
0.004388001,3.4860973,0.8704478
0.004392001,3.4860973,0.8704478
0.004396001,3.4860973,0.8704478
0.004400001,3.4860973,0.8704478
0.004404001,3.4860973,0.8704478
0.004408001,3.406742,0.8704478
0.004412001,3.406742,0.8704478
0.004416001,3.406742,0.8704478
0.004420001,3.4860973,0.8704478
0.004424001,3.406742,0.8704478
0.0044280007,3.406742,0.8704478
0.0044320007,3.406742,0.8704478
0.0044360007,3.406742,0.8704478
0.0044400007,3.406742,0.8704478
0.004444001,3.406742,0.8704478
0.004448001,3.406742,0.8704478
0.004452001,3.406742,0.8704478
0.004456001,3.3273866,0.8704478
0.004460001,3.406742,0.8704478
0.004464001,3.406742,0.8704478
0.004468001,3.3273866,0.8704478
0.004472001,3.3273866,0.8704478
0.004476001,3.3273866,0.8704478
0.004480001,3.3273866,0.8704478
0.004484001,3.3273866,0.8704478
0.004488001,3.3273866,0.8704478
0.0044920007,3.3273866,0.8704478
0.0044960007,3.3273866,0.8704478
0.0045000007,3.3273866,0.8704478
0.004504001,3.3273866,0.8704478
0.004508001,3.3273866,0.8704478
0.004512001,3.248339,0.8704478
0.004516001,3.3273866,0.8704478
0.004520001,3.248339,0.8704478
0.004524001,3.3273866,0.8704478
0.004528001,3.3273866,0.8704478
0.004532001,3.248339,0.8704478
0.004536001,3.248339,0.8704478
0.004540001,3.248339,0.8704478
0.004544001,3.248339,0.8704478
0.004548001,3.248339,0.8704478
0.004552001,3.248339,0.8704478
0.0045560007,3.248339,0.8704478
0.0045600007,3.248339,0.8704478
0.0045640008,3.248339,0.8704478
0.004568001,3.1689837,0.8704478
0.004572001,3.248339,0.8704478
0.004576001,3.248339,0.8704478
0.004580001,3.248339,0.8704478
0.004584001,3.1689837,0.8704478
0.004588001,3.1689837,0.8704478
0.004592001,3.1689837,0.8704478
0.004596001,3.1689837,0.8704478
0.004600001,3.1689837,0.8704478
0.004604001,3.1689837,0.8704478
0.004608001,3.1689837,0.7910925
0.004612001,3.1689837,0.8704478
0.004616001,3.1689837,0.8704478
0.0046200007,3.1689837,0.8704478
0.0046240008,3.1689837,0.7910925
0.004628001,3.1689837,0.8704478
0.004632001,3.089936,0.8704478
0.004636001,3.089936,0.7910925
0.004640001,3.089936,0.8704478
0.004644001,3.089936,0.7910925
0.004648001,3.089936,0.8704478
0.004652001,3.089936,0.8704478
0.004656001,3.089936,0.8704478
0.004660001,3.089936,0.8704478
0.004664001,3.089936,0.8704478
0.004668001,3.089936,0.7910925
0.004672001,3.0105808,0.7910925
0.004676001,3.0105808,0.7910925
0.0046800007,3.0105808,0.7910925
0.0046840007,3.0105808,0.7910925
0.004688001,3.0105808,0.8704478
0.004692001,3.0105808,0.7910925
0.004696001,3.0105808,0.7910925
0.004700001,3.0105808,0.7910925
0.004704001,3.0105808,0.8704478
0.004708001,3.0105808,0.8704478
0.004712001,3.0105808,0.8704478
0.004716001,3.0105808,0.8704478
0.004720001,3.0105808,0.7910925
0.004724001,2.9312253,0.7910925
0.004728001,2.9312253,0.7910925
0.004732001,2.9312253,0.7910925
0.004736001,2.9312253,0.7910925
0.004740001,2.9312253,0.7910925
0.0047440007,2.9312253,0.8704478
0.0047480008,2.9312253,0.7910925
0.004752001,2.8521776,0.7910925
0.004756001,2.9312253,0.8704478
0.004760001,2.9312253,0.7910925
0.004764001,2.9312253,0.7910925
0.004768001,2.9312253,0.7910925
0.004772001,2.8521776,0.7910925
0.004776001,2.9312253,0.7910925
0.004780001,2.8521776,0.8704478
0.004784001,2.8521776,0.7910925
0.004788001,2.9312253,0.7910925
0.004792001,2.8521776,0.7910925
0.004796001,2.8521776,0.7910925
0.004800001,2.8521776,0.7910925
0.004804001,2.8521776,0.7910925
0.0048080008,2.8521776,0.7910925
0.004812001,2.8521776,0.7910925
0.004816001,2.8521776,0.7910925
0.004820001,2.8521776,0.7910925
0.004824001,2.8521776,0.7910925
0.004828001,2.7728224,0.7910925
0.004832001,2.8521776,0.7910925
0.004836001,2.7728224,0.7910925
0.004840001,2.8521776,0.7910925
0.004844001,2.7728224,0.7910925
0.004848001,2.7728224,0.7910925
0.004852001,2.7728224,0.7910925
0.004856001,2.7728224,0.7910925
0.004860001,2.7728224,0.7910925
0.004864001,2.7728224,0.7910925
0.0048680007,2.7728224,0.7910925
0.004872001,2.6937747,0.7910925
0.004876001,2.7728224,0.7910925
0.004880001,2.6937747,0.7910925
0.004884001,2.7728224,0.7910925
0.004888001,2.6937747,0.7910925
0.004892001,2.6937747,0.7910925
0.004896001,2.6937747,0.7910925
0.004900001,2.6937747,0.7910925
0.004904001,2.6937747,0.7910925
0.004908001,2.6937747,0.7910925
0.004912001,2.6937747,0.7910925
0.004916001,2.6937747,0.7910925
0.004920001,2.6937747,0.7910925
0.004924001,2.6937747,0.7910925
0.004928001,2.6937747,0.7910925
0.004932001,2.6937747,0.7910925
0.004936001,2.6144192,0.7120448
0.004940001,2.6144192,0.7910925
0.004944001,2.6144192,0.7910925
0.004948001,2.6144192,0.7910925
0.004952001,2.6144192,0.7910925
0.004956001,2.6144192,0.7910925
0.004960001,2.6144192,0.7910925
0.004964001,2.6144192,0.7910925
0.004968001,2.6144192,0.7120448
0.004972001,2.6144192,0.7910925
0.004976001,2.6144192,0.7910925
0.004980001,2.6144192,0.7910925
0.004984001,2.5353715,0.7910925
0.004988001,2.6144192,0.7910925
0.004992001,2.5353715,0.7120448
0.004996001,2.5353715,0.7910925
0.005000001,2.5353715,0.7910925
0.005004001,2.5353715,0.7120448
0.005008001,2.5353715,0.7910925
0.005012001,2.5353715,0.7910925
0.005016001,2.5353715,0.7910925
0.005020001,2.5353715,0.7910925
0.005024001,2.5353715,0.7910925
0.005028001,2.5353715,0.7910925
0.005032001,2.5353715,0.7910925
0.005036001,2.5353715,0.7120448
0.005040001,2.5353715,0.7910925
0.005044001,2.4560163,0.7910925
0.005048001,2.5353715,0.7120448
0.005052001,2.4560163,0.7910925
0.005056001,2.4560163,0.7910925
0.005060001,2.4560163,0.7120448
0.005064001,2.4560163,0.7910925
0.005068001,2.4560163,0.7910925
0.005072001,2.4560163,0.7910925
0.005076001,2.4560163,0.7120448
0.005080001,2.4560163,0.7120448
0.005084001,2.4560163,0.7910925
0.005088001,2.4560163,0.7120448
0.005092001,2.4560163,0.7120448
0.005096001,2.4560163,0.7910925
0.005100001,2.4560163,0.7120448
0.005104001,2.3766608,0.7120448
0.005108001,2.3766608,0.7120448
0.005112001,2.4560163,0.7120448
0.0051160012,2.3766608,0.7120448
0.005120001,2.3766608,0.7120448
0.005124001,2.3766608,0.7120448
0.005128001,2.3766608,0.7120448
0.005132001,2.3766608,0.7910925
0.005136001,2.3766608,0.7120448
0.005140001,2.3766608,0.7120448
0.005144001,2.3766608,0.7910925
0.005148001,2.3766608,0.7910925
0.005152001,2.3766608,0.7120448
0.005156001,2.3766608,0.7120448
0.005160001,2.3766608,0.7120448
0.005164001,2.2976131,0.7120448
0.005168001,2.3766608,0.7910925
0.005172001,2.2976131,0.7120448
0.005176001,2.3766608,0.7910925
0.0051800013,2.2976131,0.7910925
0.005184001,2.2976131,0.7120448
0.005188001,2.2976131,0.7120448
0.005192001,2.2976131,0.7120448
0.005196001,2.2976131,0.7120448
0.005200001,2.2976131,0.7120448
0.005204001,2.2976131,0.7120448
0.005208001,2.2976131,0.7120448
0.005212001,2.2976131,0.7120448
0.005216001,2.2976131,0.7120448
0.005220001,2.2976131,0.7120448
0.005224001,2.2976131,0.7120448
0.005228001,2.218258,0.7120448
0.005232001,2.218258,0.7120448
0.005236001,2.2976131,0.7120448
0.0052400013,2.218258,0.7120448
0.0052440013,2.218258,0.7120448
0.005248001,2.218258,0.7120448
0.005252001,2.218258,0.7120448
0.005256001,2.218258,0.7120448
0.005260001,2.218258,0.7120448
0.005264001,2.218258,0.7120448
0.005268001,2.218258,0.7120448
0.005272001,2.218258,0.7120448
0.005276001,2.218258,0.7120448
0.005280001,2.218258,0.7120448
0.005284001,2.218258,0.7120448
0.005288001,2.218258,0.7120448
0.005292001,2.1392102,0.7120448
0.005296001,2.1392102,0.7120448
0.0053000012,2.1392102,0.7120448
0.0053040013,2.1392102,0.7120448
0.005308001,2.1392102,0.7120448
0.005312001,2.1392102,0.7120448
0.005316001,2.1392102,0.7910925
0.005320001,2.1392102,0.7120448
0.005324001,2.1392102,0.7120448
0.005328001,2.1392102,0.7120448
0.005332001,2.1392102,0.7120448
0.005336001,2.1392102,0.7120448
0.005340001,2.1392102,0.7120448
0.005344001,2.059855,0.7120448
0.005348001,2.059855,0.7120448
0.005352001,2.1392102,0.7120448
0.005356001,2.059855,0.7120448
0.005360001,2.059855,0.7120448
0.0053640013,2.1392102,0.7120448
0.0053680013,2.059855,0.7120448
0.005372001,2.059855,0.7120448
0.005376001,2.059855,0.7120448
0.005380001,2.059855,0.7120448
0.005384001,2.059855,0.7120448
0.005388001,2.059855,0.7120448
0.005392001,2.059855,0.7120448
0.005396001,2.059855,0.6329971
0.005400001,2.059855,0.7120448
0.005404001,2.059855,0.7120448
0.005408001,1.9804995,0.7120448
0.005412001,1.9804995,0.7120448
0.005416001,1.9804995,0.7120448
0.005420001,1.9804995,0.7120448
0.0054240013,1.9804995,0.7120448
0.0054280013,1.9804995,0.7120448
0.0054320013,1.9804995,0.7120448
0.005436001,1.9804995,0.7120448
0.005440001,1.9804995,0.7120448
0.005444001,1.9804995,0.7120448
0.005448001,1.9804995,0.7120448
0.005452001,1.9804995,0.7120448
0.005456001,1.9804995,0.7120448
0.005460001,1.9804995,0.7120448
0.005464001,1.9804995,0.7120448
0.005468001,1.9804995,0.7120448
0.005472001,1.9014518,0.6329971
0.005476001,1.9014518,0.7120448
0.005480001,1.9014518,0.7120448
0.0054840012,1.9014518,0.6329971
0.0054880013,1.9014518,0.7120448
0.0054920013,1.9014518,0.7120448
0.005496001,1.9014518,0.7120448
0.005500001,1.9014518,0.7120448
0.005504001,1.9014518,0.7120448
0.005508001,1.9014518,0.7120448
0.005512001,1.9014518,0.6329971
0.005516001,1.9014518,0.6329971
0.005520001,1.8220963,0.7120448
0.005524001,1.9014518,0.7120448
0.005528001,1.8220963,0.7120448
0.005532001,1.8220963,0.6329971
0.005536001,1.8220963,0.7120448
0.005540001,1.8220963,0.6329971
0.0055440012,1.8220963,0.7120448
0.0055480013,1.8220963,0.7120448
0.0055520013,1.8220963,0.7120448
0.0055560013,1.8220963,0.7120448
0.005560001,1.8220963,0.7120448
0.005564001,1.8220963,0.6329971
0.005568001,1.7430487,0.6329971
0.005572001,1.8220963,0.6329971
0.005576001,1.8220963,0.6329971
0.005580001,1.7430487,0.6329971
0.005584001,1.7430487,0.7120448
0.005588001,1.8220963,0.7120448
0.005592001,1.7430487,0.6329971
0.005596001,1.7430487,0.6329971
0.005600001,1.7430487,0.6329971
0.005604001,1.7430487,0.6329971
0.0056080013,1.7430487,0.6329971
0.0056120013,1.7430487,0.6329971
0.0056160013,1.7430487,0.6329971
0.0056200013,1.7430487,0.6329971
0.005624001,1.6636933,0.7120448
0.005628001,1.6636933,0.7120448
0.005632001,1.6636933,0.6329971
0.005636001,1.6636933,0.6329971
0.005640001,1.6636933,0.7120448
0.005644001,1.5843381,0.6329971
0.005648001,1.6636933,0.6329971
0.005652001,1.6636933,0.6329971
0.005656001,1.6636933,0.6329971
0.005660001,1.6636933,0.7120448
0.005664001,1.6636933,0.7120448
0.0056680012,1.6636933,0.6329971
0.0056720013,1.5843381,0.6329971
0.0056760013,1.5843381,0.6329971
0.0056800013,1.5843381,0.6329971
0.005684001,1.5843381,0.6329971
0.005688001,1.5843381,0.6329971
0.005692001,1.5843381,0.6329971
0.005696001,1.5843381,0.6329971
0.005700001,1.5843381,0.6329971
0.005704001,1.5843381,0.6329971
0.005708001,1.5843381,0.6329971
0.005712001,1.5052904,0.6329971
0.005716001,1.5052904,0.6329971
0.005720001,1.5052904,0.6329971
0.005724001,1.5843381,0.6329971
0.0057280012,1.5052904,0.6329971
0.0057320013,1.5052904,0.6329971
0.0057360013,1.5052904,0.6329971
0.0057400013,1.5052904,0.6329971
0.0057440014,1.5052904,0.6329971
0.005748001,1.5052904,0.6329971
0.005752001,1.5052904,0.6329971
0.005756001,1.425935,0.6329971
0.005760001,1.5052904,0.6329971
0.005764001,1.425935,0.6329971
0.005768001,1.425935,0.6329971
0.005772001,1.425935,0.55394936
0.005776001,1.425935,0.6329971
0.005780001,1.425935,0.6329971
0.005784001,1.425935,0.6329971
0.005788001,1.425935,0.6329971
0.0057920013,1.425935,0.6329971
0.0057960013,1.3468874,0.6329971
0.0058000013,1.3468874,0.6329971
0.0058040014,1.3468874,0.6329971
0.0058080014,1.3468874,0.6329971
0.005812001,1.3468874,0.6329971
0.005816001,1.3468874,0.6329971
0.005820001,1.3468874,0.55394936
0.005824001,1.267532,0.55394936
0.005828001,1.267532,0.55394936
0.005832001,1.3468874,0.6329971
0.005836001,1.267532,0.55394936
0.005840001,1.267532,0.6329971
0.005844001,1.3468874,0.55394936
0.005848001,1.267532,0.6329971
0.0058520013,1.267532,0.6329971
0.0058560013,1.267532,0.6329971
0.0058600013,1.267532,0.6329971
0.0058640013,1.267532,0.6329971
0.0058680014,1.1881766,0.55394936
0.0058720014,1.1881766,0.6329971
0.005876001,1.1881766,0.6329971
0.005880001,1.1881766,0.55394936
0.005884001,1.1881766,0.6329971
0.005888001,1.1881766,0.55394936
0.005892001,1.1881766,0.55394936
0.005896001,1.1881766,0.55394936
0.005900001,1.1881766,0.6329971
0.005904001,1.1881766,0.55394936
0.005908001,1.1881766,0.6329971
0.0059120012,1.109129,0.55394936
0.0059160013,1.1881766,0.6329971
0.0059200013,1.109129,0.6329971
0.0059240013,1.109129,0.55394936
0.0059280014,1.109129,0.55394936
0.0059320014,1.109129,0.55394936
0.005936001,1.109129,0.55394936
0.005940001,1.109129,0.55394936
0.005944001,1.109129,0.55394936
0.005948001,1.0297737,0.55394936
0.005952001,1.109129,0.55394936
0.005956001,1.109129,0.55394936
0.005960001,1.0297737,0.55394936
0.005964001,1.0297737,0.55394936
0.005968001,1.0297737,0.55394936
0.0059720012,1.0297737,0.55394936
0.0059760013,1.0297737,0.55394936
0.0059800013,1.0297737,0.55394936
0.0059840013,1.0297737,0.55394936
0.0059880014,1.0297737,0.55394936
0.0059920014,1.0297737,0.55394936
0.0059960014,0.9507259,0.55394936
0.006000001,0.9507259,0.55394936
0.006004001,0.9507259,0.55394936
0.006008001,0.9507259,0.55394936
0.006012001,0.9507259,0.55394936
0.006016001,0.9507259,0.55394936
0.006020001,0.9507259,0.55394936
0.006024001,0.9507259,0.55394936
0.006028001,0.9507259,0.55394936
0.006032001,0.87137055,0.55394936
0.0060360013,0.9507259,0.55394936
0.0060400013,0.87137055,0.55394936
0.0060440013,0.87137055,0.55394936
0.0060480013,0.87137055,0.474594
0.0060520014,0.87137055,0.55394936
0.0060560014,0.87137055,0.55394936
0.0060600014,0.87137055,0.55394936
0.006064001,0.79201525,0.55394936
0.006068001,0.87137055,0.55394936
0.006072001,0.79201525,0.55394936
0.006076001,0.79201525,0.55394936
0.006080001,0.79201525,0.55394936
0.006084001,0.79201525,0.55394936
0.006088001,0.79201525,0.55394936
0.006092001,0.79201525,0.55394936
0.0060960012,0.79201525,0.474594
0.0061000013,0.79201525,0.55394936
0.0061040013,0.7129675,0.474594
